ID,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,created_at,updated_at
1995,1937-08-19,Finland,Estonia,0,1,FIFA World Cup qualification,Turku,Finland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
1996,1937-08-22,Norway,Basque Country,1,3,Friendly,Oslo,Norway,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
1997,1937-08-29,Germany,Estonia,4,1,FIFA World Cup qualification,Königsberg,Germany,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
1998,1937-08-29,Denmark,Basque Country,1,11,Friendly,Copenhagen,Denmark,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
1999,1937-09-03,Lithuania,Latvia,1,5,FIFA World Cup qualification,Kaunas,Lithuania,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2000,1937-09-04,Estonia,Latvia,1,1,Baltic Cup,Kaunas,Lithuania,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2001,1937-09-05,Finland,Norway,0,2,Nordic Championship,Helsinki,Finland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2002,1937-09-05,Lithuania,Estonia,0,4,Baltic Cup,Kaunas,Lithuania,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2003,1937-09-07,Estonia,Latvia,0,2,Baltic Cup,Kaunas,Lithuania,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2004,1937-09-12,Bulgaria,Poland,3,3,Friendly,Sofia,Bulgaria,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2005,1937-09-12,Mexico,United States,7,2,Friendly,Mexico City,Mexico,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2006,1937-09-12,Poland,Denmark,3,1,Friendly,Warsaw,Poland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2007,1937-09-19,Austria,Switzerland,4,3,International Cup,Vienna,Austria,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2008,1937-09-19,Hungary,Czechoslovakia,8,3,International Cup,Budapest,Hungary,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2009,1937-09-19,Latvia,Estonia,3,1,Friendly,Riga,Latvia,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2010,1937-09-19,Mexico,United States,7,3,Friendly,Mexico City,Mexico,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2011,1937-09-19,Norway,Sweden,3,2,Nordic Championship,Oslo,Norway,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2012,1937-10-03,Czechoslovakia,Yugoslavia,5,4,Friendly,Prague,Czechoslovakia,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2013,1937-10-03,Sweden,Denmark,1,2,Nordic Championship,Solna,Sweden,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2014,1937-10-05,Austria,Latvia,2,1,FIFA World Cup qualification,Vienna,Austria,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2015,1937-10-10,Austria,Hungary,1,2,International Cup,Vienna,Austria,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2016,1937-10-10,France,Switzerland,2,1,Friendly,Paris,France,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2017,1937-10-10,Norway,Republic of Ireland,3,2,FIFA World Cup qualification,Oslo,Norway,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2018,1937-10-10,Poland,Yugoslavia,4,0,FIFA World Cup qualification,Warsaw,Poland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2019,1937-10-10,Poland,Latvia,2,1,Friendly,Katowice,Poland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2020,1937-10-10,Uruguay,Argentina,0,3,Copa Newton,Montevideo,Uruguay,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2021,1937-10-11,El Salvador,Honduras,3,2,Friendly,San Salvador,El Salvador,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2022,1937-10-13,Czechoslovakia,Latvia,4,0,Friendly,Prague,Czechoslovakia,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2023,1937-10-17,Denmark,Finland,2,1,Nordic Championship,Copenhagen,Denmark,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2024,1937-10-23,Northern Ireland,England,1,5,British Championship,Belfast,Northern Ireland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2025,1937-10-24,Czechoslovakia,Austria,2,1,International Cup,Prague,Czechoslovakia,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2026,1937-10-24,Germany,Norway,3,0,Friendly,Berlin,Germany,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2027,1937-10-30,Wales,Scotland,2,1,British Championship,Cardiff,Wales,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2028,1937-10-31,Netherlands,France,2,3,Friendly,Amsterdam,Netherlands,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2029,1937-10-31,Switzerland,Italy,2,2,International Cup,Geneva,Switzerland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2030,1937-11-07,Bulgaria,Czechoslovakia,1,1,FIFA World Cup qualification,Sofia,Bulgaria,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2031,1937-11-07,Republic of Ireland,Norway,3,3,FIFA World Cup qualification,Dublin,Irish Free State,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2032,1937-11-10,Scotland,Northern Ireland,1,1,British Championship,Aberdeen,Scotland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2033,1937-11-11,Argentina,Uruguay,5,1,Copa Lipton,Avellaneda,Argentina,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2034,1937-11-14,Hungary,Switzerland,2,0,International Cup,Budapest,Hungary,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2035,1937-11-17,England,Wales,2,1,British Championship,Middlesbrough,England,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2036,1937-11-21,Germany,Sweden,5,0,FIFA World Cup qualification,Altona,Germany,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2037,1937-11-28,Netherlands,Luxembourg,4,0,FIFA World Cup qualification,Rotterdam,Netherlands,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2038,1937-11-28,Spain,Portugal,1,2,Friendly,Vigo,Spain,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2039,1937-11-28,Mexico,Basque Country,1,4,Friendly,Mexico City,Mexico,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2040,1937-12-01,England,Czechoslovakia,5,4,Friendly,London,England,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2041,1937-12-05,France,Italy,0,0,Friendly,Paris,France,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2042,1937-12-05,Mexico,Basque Country,1,2,Friendly,Mexico City,Mexico,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2043,1937-12-08,Scotland,Czechoslovakia,5,0,Friendly,Glasgow,Scotland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2044,1937-12-12,Mexico,Basque Country,0,4,Friendly,Mexico City,Mexico,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2045,1938-01-09,Dominica,Saint Lucia,4,1,Friendly,Roseau,Dominica,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2046,1938-01-09,Portugal,Hungary,4,0,Friendly,Lisbon,Portugal,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2047,1938-01-09,Mexico,Basque Country,3,1,Friendly,Mexico City,Mexico,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2048,1938-01-10,Dominica,Saint Lucia,1,3,Friendly,Roseau,Dominica,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2049,1938-01-11,Dominica,Saint Lucia,1,0,Friendly,Roseau,Dominica,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2050,1938-01-16,Luxembourg,Hungary,0,6,Friendly,Luxembourg,Luxembourg,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2051,1938-01-22,Israel,Greece,1,3,FIFA World Cup qualification,Tel Aviv,Palestine,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2052,1938-01-30,France,Belgium,5,3,Friendly,Paris,France,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2053,1938-01-30,Portugal,Spain,1,0,Friendly,Lisbon,Portugal,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2054,1938-02-06,Germany,Switzerland,1,1,Friendly,Cologne,Germany,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2055,1938-02-20,Greece,Israel,1,0,FIFA World Cup qualification,Athens,Greece,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2056,1938-02-27,Netherlands,Belgium,7,2,Friendly,Rotterdam,Netherlands,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2057,1938-03-13,Haiti,Jamaica,5,2,Friendly,Port-au-Prince,Haiti,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2058,1938-03-13,Luxembourg,Belgium,2,3,FIFA World Cup qualification,Luxembourg,Luxembourg,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2059,1938-03-13,Switzerland,Poland,3,3,Friendly,Zürich,Switzerland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2060,1938-03-16,Northern Ireland,Wales,1,0,British Championship,Belfast,Northern Ireland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2061,1938-03-17,Haiti,Jamaica,2,0,Friendly,Port-au-Prince,Haiti,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2062,1938-03-20,Germany,Luxembourg,2,1,Friendly,Wuppertal,Germany,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2063,1938-03-20,Germany,Hungary,1,1,Friendly,Nuremberg,Germany,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2064,1938-03-20,Haiti,Jamaica,2,0,Friendly,Port-au-Prince,Haiti,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2065,1938-03-24,France,Bulgaria,6,1,Friendly,Paris,France,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2066,1938-03-25,Hungary,Greece,11,1,FIFA World Cup qualification,Budapest,Hungary,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2067,1938-03-28,Guyana,Trinidad and Tobago,1,1,Friendly,Georgetown,British Guyana,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2068,1938-04-01,Guyana,Trinidad and Tobago,0,3,Friendly,Georgetown,British Guyana,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2069,1938-04-03,Belgium,Netherlands,1,1,FIFA World Cup qualification,Antwerp,Belgium,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2070,1938-04-03,Switzerland,Czechoslovakia,4,0,International Cup,Basel,Switzerland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2071,1938-04-03,Yugoslavia,Poland,1,0,FIFA World Cup qualification,Belgrade,Yugoslavia,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2072,1938-04-07,Guyana,Trinidad and Tobago,0,2,Friendly,Georgetown,British Guyana,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2073,1938-04-09,England,Scotland,0,1,British Championship,London,England,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2074,1938-04-24,Czechoslovakia,Bulgaria,6,0,FIFA World Cup qualification,Prague,Czechoslovakia,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2075,1938-04-24,Germany,Portugal,1,1,Friendly,Frankfurt am Main,Germany,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2076,1938-05-01,Switzerland,Portugal,2,1,FIFA World Cup qualification,Milan,Italy,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2077,1938-05-08,Romania,Yugoslavia,0,1,Friendly,Bucharest,Romania,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2078,1938-05-08,Switzerland,Belgium,0,3,Friendly,Lausanne,Switzerland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2079,1938-05-14,Germany,England,3,6,Friendly,Berlin,Germany,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2080,1938-05-15,Italy,Belgium,6,1,Friendly,Milan,Italy,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2081,1938-05-17,Latvia,Lithuania,2,0,Friendly,Riga,Latvia,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2082,1938-05-18,Czechoslovakia,Republic of Ireland,2,2,Friendly,Prague,Czechoslovakia,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2083,1938-05-21,Netherlands,Scotland,1,3,Friendly,Amsterdam,Netherlands,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2084,1938-05-21,Switzerland,England,2,1,Friendly,Zürich,Switzerland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2085,1938-05-22,Italy,Yugoslavia,4,0,Friendly,Genoa,Italy,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2086,1938-05-22,Poland,Republic of Ireland,6,0,Friendly,Warsaw,Poland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2087,1938-05-26,France,England,2,4,Friendly,Colombes,France,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2088,1938-05-29,Belgium,Yugoslavia,2,2,Friendly,Brussels,Belgium,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2089,1938-05-29,Cuba,Basque Country,0,4,Friendly,Havana,Cuba,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2090,1938-05-31,Norway,Estonia,1,0,Friendly,Oslo,Norway,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2091,1938-06-04,Germany,Switzerland,1,1,FIFA World Cup,Paris,France,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2092,1938-06-05,Brazil,Poland,6,5,FIFA World Cup,Strasbourg,France,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2093,1938-06-05,Cuba,Romania,3,3,FIFA World Cup,Toulouse,France,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2094,1938-06-05,Czechoslovakia,Netherlands,3,0,FIFA World Cup,Le Havre,France,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2095,1938-06-05,France,Belgium,3,1,FIFA World Cup,Colombes,France,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2096,1938-06-05,Hungary,Indonesia,6,0,FIFA World Cup,Reims,France,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2097,1938-06-05,Italy,Norway,2,1,FIFA World Cup,Marseille,France,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2098,1938-06-09,Cuba,Romania,2,1,FIFA World Cup,Toulouse,France,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2099,1938-06-09,Germany,Switzerland,2,4,FIFA World Cup,Paris,France,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2100,1938-06-10,Sweden,Latvia,3,3,Friendly,Solna,Sweden,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2101,1938-06-11,Lithuania,Estonia,0,2,Friendly,Kaunas,Lithuania,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2102,1938-06-12,Brazil,Czechoslovakia,1,1,FIFA World Cup,Bordeaux,France,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2103,1938-06-12,Cuba,Sweden,0,8,FIFA World Cup,Antibes,France,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2104,1938-06-12,France,Italy,1,3,FIFA World Cup,Colombes,France,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2105,1938-06-12,Hungary,Switzerland,2,0,FIFA World Cup,Lille,France,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2106,1938-06-14,Brazil,Czechoslovakia,2,1,FIFA World Cup,Bordeaux,France,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2107,1938-06-15,Sweden,Finland,2,0,Friendly,Solna,Sweden,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2108,1938-06-16,Brazil,Italy,1,2,FIFA World Cup,Marseille,France,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2109,1938-06-16,Hungary,Sweden,5,1,FIFA World Cup,Paris,France,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2110,1938-06-17,Norway,Finland,9,0,Nordic Championship,Oslo,Norway,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2111,1938-06-18,Argentina,Uruguay,1,0,Friendly,Buenos Aires,Argentina,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2112,1938-06-19,Brazil,Sweden,4,2,FIFA World Cup,Bordeaux,France,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2113,1938-06-19,Hungary,Italy,2,4,FIFA World Cup,Colombes,France,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2114,1938-06-20,Cuba,Basque Country,3,4,Friendly,Havana,Cuba,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2115,1938-06-21,Denmark,Sweden,0,1,Nordic Championship,Copenhagen,Denmark,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2116,1938-06-26,Netherlands,Indonesia,9,2,Friendly,Amsterdam,Netherlands,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2117,1938-07-04,Finland,Sweden,2,4,Nordic Championship,Helsinki,Finland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2118,1938-07-05,Curaçao,Suriname,2,1,Friendly,Willemstad,Curaçao,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2119,1938-07-07,Curaçao,Suriname,1,0,Friendly,Willemstad,Curaçao,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2120,1938-07-08,Aruba,Suriname,5,0,Friendly,Oranjestad,Aruba,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2121,1938-07-10,Curaçao,Suriname,4,1,Friendly,Willemstad,Curaçao,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2122,1938-07-16,Trinidad and Tobago,Suriname,1,2,Friendly,Port of Spain,Trinidad and Tobago,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2123,1938-07-18,Suriname,Trinidad and Tobago,3,0,Friendly,Paramaribo,Netherlands Guyana,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2124,1938-07-20,Estonia,Latvia,0,2,Friendly,Tallinn,Estonia,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2125,1938-07-20,Suriname,Trinidad and Tobago,0,1,Friendly,Paramaribo,Netherlands Guyana,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2126,1938-08-07,Sweden,Czechoslovakia,2,6,Friendly,Solna,Sweden,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2127,1938-08-08,Bolivia,Ecuador,1,1,Friendly,Bogotá,Colombia,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2128,1938-08-08,Colombia,Peru,2,4,Friendly,Bogotá,Colombia,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2129,1938-08-10,Colombia,Ecuador,1,2,Friendly,Bogotá,Colombia,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2130,1938-08-11,Bolivia,Venezuela,3,1,Friendly,Bogotá,Colombia,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2131,1938-08-11,Ecuador,Peru,1,9,Friendly,Bogotá,Colombia,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2132,1938-08-13,Colombia,Venezuela,2,0,Friendly,Bogotá,Colombia,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2133,1938-08-16,Colombia,Bolivia,1,2,Friendly,Bogotá,Colombia,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2134,1938-08-17,Estonia,Finland,1,3,Friendly,Tallinn,Estonia,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2135,1938-08-17,Peru,Venezuela,2,1,Friendly,Bogotá,Colombia,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2136,1938-08-17,Saint Kitts and Nevis,Grenada,0,4,Friendly,Basseterre,Saint Kitts and Nevis,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2137,1938-08-18,Saint Kitts and Nevis,Grenada,2,4,Friendly,Basseterre,Saint Kitts and Nevis,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2138,1938-08-19,Ecuador,Venezuela,5,2,Friendly,Bogotá,Colombia,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2139,1938-08-22,Bolivia,Ecuador,2,1,Friendly,Bogotá,Colombia,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2140,1938-08-28,Yugoslavia,Czechoslovakia,1,3,Friendly,Zagreb,Yugoslavia,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2141,1938-08-31,Finland,Denmark,2,1,Nordic Championship,Helsinki,Finland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2142,1938-09-03,Australia,India,5,3,Friendly,Sydney,Australia,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2143,1938-09-03,Estonia,Lithuania,3,1,Baltic Cup,Tallinn,Estonia,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2144,1938-09-04,Latvia,Lithuania,1,1,Baltic Cup,Tallinn,Estonia,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2145,1938-09-04,Norway,Sweden,2,1,Friendly,Oslo,Norway,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2146,1938-09-05,Estonia,Latvia,1,1,Baltic Cup,Tallinn,Estonia,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2147,1938-09-06,Yugoslavia,Romania,1,1,Friendly,Belgrade,Yugoslavia,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2148,1938-09-10,Australia,India,4,4,Friendly,Brisbane,Australia,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2149,1938-09-17,Australia,India,1,4,Friendly,Newcastle,Australia,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2150,1938-09-18,Finland,Lithuania,3,1,Friendly,Helsinki,Finland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2151,1938-09-18,Germany,Poland,4,1,Friendly,Chemnitz,Germany,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2152,1938-09-18,Republic of Ireland,Switzerland,4,0,Friendly,Dublin,Éire,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2153,1938-09-18,Norway,Denmark,1,1,Nordic Championship,Oslo,Norway,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2154,1938-09-24,Australia,India,5,4,Friendly,Sydney,Australia,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2155,1938-09-25,Latvia,Poland,2,1,Friendly,Riga,Latvia,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2156,1938-09-25,Poland,Yugoslavia,4,4,Friendly,Warsaw,Poland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2157,1938-09-25,Romania,Germany,1,4,Friendly,Bucharest,Romania,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2158,1938-10-01,Australia,India,3,1,Friendly,Melbourne,Australia,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2159,1938-10-02,Sweden,Norway,2,3,Nordic Championship,Solna,Sweden,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2160,1938-10-08,Northern Ireland,Scotland,0,2,British Championship,Belfast,Northern Ireland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
2161,1938-10-10,Kenya,Uganda,1,3,Friendly,Nairobi,Kenya,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
